time,epoch,step,loss,rest,state,clean,lr,peak_gb
1783980111.1527941,17,38100,0.013573290780186653,0.013573290780186653,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980171.0265563,17,38150,0.019712869077920914,0.019712869077920914,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980230.8802786,17,38200,0.015097331255674362,0.015097331255674362,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980290.8068273,17,38250,0.012542720884084702,0.012542720884084702,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980350.8203907,17,38300,0.020752226933836937,0.020752226933836937,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980410.6141415,17,38350,0.02335531823337078,0.02335531823337078,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980470.608896,17,38400,0.020063266158103943,0.020063266158103943,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980530.4267826,17,38450,0.021725203841924667,0.021725203841924667,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980590.2741714,17,38500,0.01621415466070175,0.01621415466070175,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980650.138485,17,38550,0.01395457424223423,0.01395457424223423,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980710.166682,17,38600,0.019224409013986588,0.019224409013986588,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980770.0313861,17,38650,0.018046705052256584,0.018046705052256584,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980829.9773722,17,38700,0.01695287600159645,0.01695287600159645,0.0,0.0,0.0001999696451977872,11.090512752532959
1783980891.8369348,18,38750,0.01535713579505682,0.01535713579505682,0.0,0.0,0.0001999317060143023,11.090512752532959
1783980951.7489176,18,38800,0.018666500225663185,0.018666500225663185,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981011.8302855,18,38850,0.018366467207670212,0.018366467207670212,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981071.6127841,18,38900,0.018708933144807816,0.018708933144807816,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981131.529657,18,38950,0.019640062004327774,0.019640062004327774,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981191.3748431,18,39000,0.01658891886472702,0.01658891886472702,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981251.488636,18,39050,0.019001804292201996,0.019001804292201996,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981311.6219196,18,39100,0.01840408518910408,0.01840408518910408,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981371.3221974,18,39150,0.022319694980978966,0.022319694980978966,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981431.227687,18,39200,0.021786019206047058,0.021786019206047058,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981491.3529966,18,39250,0.01756623201072216,0.01756623201072216,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981551.2232327,18,39300,0.01709115132689476,0.01709115132689476,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981611.1221685,18,39350,0.015384063124656677,0.015384063124656677,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981671.002926,18,39400,0.0263625830411911,0.0263625830411911,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981730.887118,18,39450,0.022892281413078308,0.022892281413078308,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981790.7724266,18,39500,0.022297872230410576,0.022297872230410576,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981850.714352,18,39550,0.01999511942267418,0.01999511942267418,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981910.674714,18,39600,0.017446432262659073,0.017446432262659073,0.0,0.0,0.0001999317060143023,11.090512752532959
1783981970.5846949,18,39650,0.018870100378990173,0.018870100378990173,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982030.4879038,18,39700,0.017969433218240738,0.017969433218240738,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982090.4143782,18,39750,0.02273489348590374,0.02273489348590374,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982150.3931148,18,39800,0.018546409904956818,0.018546409904956818,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982210.3487844,18,39850,0.01944945752620697,0.01944945752620697,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982270.281777,18,39900,0.024487754330039024,0.024487754330039024,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982330.360029,18,39950,0.02197902463376522,0.02197902463376522,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982390.2661326,18,40000,0.013355213217437267,0.013355213217437267,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982450.5386639,18,40050,0.023678509518504143,0.023678509518504143,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982510.0212233,18,40100,0.022427206858992577,0.022427206858992577,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982569.830658,18,40150,0.021930238232016563,0.021930238232016563,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982629.85099,18,40200,0.019290996715426445,0.019290996715426445,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982689.6585915,18,40250,0.021083634346723557,0.021083634346723557,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982749.5837357,18,40300,0.020534275099635124,0.020534275099635124,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982809.501815,18,40350,0.022514304146170616,0.022514304146170616,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982869.381176,18,40400,0.017561838030815125,0.017561838030815125,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982929.207072,18,40450,0.017082644626498222,0.017082644626498222,0.0,0.0,0.0001999317060143023,11.090512752532959
1783982988.9575458,18,40500,0.01863047480583191,0.01863047480583191,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983048.8618078,18,40550,0.021313047036528587,0.021313047036528587,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983108.6719072,18,40600,0.01602340303361416,0.01602340303361416,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983168.8506923,18,40650,0.024759715422987938,0.024759715422987938,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983228.6405265,18,40700,0.02132473699748516,0.02132473699748516,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983288.6634452,18,40750,0.021503861993551254,0.021503861993551254,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983348.5929885,18,40800,0.02155958116054535,0.02155958116054535,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983408.502587,18,40850,0.023472860455513,0.023472860455513,0.0,0.0,0.0001999317060143023,11.090512752532959
1783983470.465051,19,40900,0.019651910290122032,0.019651910290122032,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983530.6475768,19,40950,0.014880961738526821,0.014880961738526821,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983590.1232955,19,41000,0.015490783378481865,0.015490783378481865,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983650.769684,19,41050,0.02470458671450615,0.02470458671450615,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983710.4798877,19,41100,0.015941660851240158,0.015941660851240158,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983770.5225792,19,41150,0.015590935945510864,0.015590935945510864,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983830.315123,19,41200,0.016532601788640022,0.016532601788640022,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983890.2010353,19,41250,0.01398518681526184,0.01398518681526184,0.0,0.0,0.00019987859921942903,11.090512752532959
1783983950.5829632,19,41300,0.02624109946191311,0.02624109946191311,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984010.696796,19,41350,0.01675170287489891,0.01675170287489891,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984070.5089774,19,41400,0.018296215683221817,0.018296215683221817,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984130.178552,19,41450,0.015235464088618755,0.015235464088618755,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984190.0043242,19,41500,0.016880108043551445,0.016880108043551445,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984249.8245914,19,41550,0.017772316932678223,0.017772316932678223,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984309.6770024,19,41600,0.016353029757738113,0.016353029757738113,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984369.6171808,19,41650,0.023085273802280426,0.023085273802280426,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984429.5474138,19,41700,0.019282549619674683,0.019282549619674683,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984489.4860606,19,41750,0.020474249497056007,0.020474249497056007,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984549.4579628,19,41800,0.02122197113931179,0.02122197113931179,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984609.3416505,19,41850,0.01804153248667717,0.01804153248667717,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984669.0634675,19,41900,0.012580590322613716,0.012580590322613716,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984729.090111,19,41950,0.01757190190255642,0.01757190190255642,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984789.0071883,19,42000,0.020313343033194542,0.020313343033194542,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984849.2206035,19,42050,0.025060882791876793,0.025060882791876793,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984909.0921392,19,42100,0.016886821016669273,0.016886821016669273,0.0,0.0,0.00019987859921942903,11.090512752532959
1783984968.9566772,19,42150,0.023186467587947845,0.023186467587947845,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985028.8275979,19,42200,0.025551578029990196,0.025551578029990196,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985088.7779613,19,42250,0.021118318662047386,0.021118318662047386,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985148.8177536,19,42300,0.017416829243302345,0.017416829243302345,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985208.5708156,19,42350,0.021339770406484604,0.021339770406484604,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985268.4123006,19,42400,0.018279068171977997,0.018279068171977997,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985328.345917,19,42450,0.020199382677674294,0.020199382677674294,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985388.280969,19,42500,0.01851220428943634,0.01851220428943634,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985448.1684523,19,42550,0.015673238784074783,0.015673238784074783,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985508.0569377,19,42600,0.01630461774766445,0.01630461774766445,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985568.0638933,19,42650,0.025235608220100403,0.025235608220100403,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985627.8940148,19,42700,0.026548072695732117,0.026548072695732117,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985687.7442229,19,42750,0.01724229007959366,0.01724229007959366,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985747.607455,19,42800,0.01855958253145218,0.01855958253145218,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985807.4622402,19,42850,0.016258008778095245,0.016258008778095245,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985867.3316486,19,42900,0.01967020519077778,0.01967020519077778,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985927.2063358,19,42950,0.018999870866537094,0.018999870866537094,0.0,0.0,0.00019987859921942903,11.090512752532959
1783985987.055236,19,43000,0.019922684878110886,0.019922684878110886,0.0,0.0,0.00019987859921942903,11.090512752532959
1783986092.7259965,20,43050,0.016700373962521553,0.016700373962521553,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986152.6180232,20,43100,0.018270283937454224,0.018270283937454224,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986212.468042,20,43150,0.018636031076312065,0.018636031076312065,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986272.3141203,20,43200,0.02192678302526474,0.02192678302526474,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986332.4352894,20,43250,0.023506350815296173,0.023506350815296173,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986392.36084,20,43300,0.02034057304263115,0.02034057304263115,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986452.2828207,20,43350,0.012541551142930984,0.012541551142930984,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986512.240309,20,43400,0.01885256916284561,0.01885256916284561,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986572.0356643,20,43450,0.01668420247733593,0.01668420247733593,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986632.018554,20,43500,0.02437482587993145,0.02437482587993145,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986692.045533,20,43550,0.019053112715482712,0.019053112715482712,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986751.7667859,20,43600,0.018110204488039017,0.018110204488039017,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986811.5611203,20,43650,0.019728021696209908,0.019728021696209908,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986871.5138836,20,43700,0.014653278514742851,0.014653278514742851,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986931.1937866,20,43750,0.019903451204299927,0.019903451204299927,0.0,0.0,0.00019981033287370443,11.090512752532959
1783986991.1047306,20,43800,0.02698037028312683,0.02698037028312683,0.0,0.0,0.00019981033287370443,11.090512752532959
1783987051.0223978,20,43850,0.017849627882242203,0.017849627882242203,0.0,0.0,0.00019981033287370443,11.090512752532959
1783987110.926738,20,43900,0.01920713298022747,0.01920713298022747,0.0,0.0,0.00019981033287370443,11.090512752532959
1783987171.2224376,20,43950,0.023327462375164032,0.023327462375164032,0.0,0.0,0.00019981033287370443,11.090512752532959
1783987231.1281774,20,44000,0.020001396536827087,0.020001396536827087,0.0,0.0,0.00019981033287370443,11.090512752532959
1783987416.6762524,20,44050,0.019869741052389145,0.019869741052389145,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987476.416148,20,44100,0.013834472745656967,0.013834472745656967,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987536.242268,20,44150,0.014478291384875774,0.014478291384875774,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987596.103078,20,44200,0.016554303467273712,0.016554303467273712,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987655.9404798,20,44250,0.021174386143684387,0.021174386143684387,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987715.731251,20,44300,0.02255089581012726,0.02255089581012726,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987775.5457156,20,44350,0.018794963136315346,0.018794963136315346,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987835.5411284,20,44400,0.018289579078555107,0.018289579078555107,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987895.3339164,20,44450,0.013777068816125393,0.013777068816125393,0.0,0.0,0.00019981033287370443,11.11327075958252
1783987955.1333282,20,44500,0.014796419069170952,0.014796419069170952,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988014.9262497,20,44550,0.019926393404603004,0.019926393404603004,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988074.6858313,20,44600,0.01833130046725273,0.01833130046725273,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988134.4694395,20,44650,0.01687106490135193,0.01687106490135193,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988194.2667952,20,44700,0.017735376954078674,0.017735376954078674,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988254.0361135,20,44750,0.01963178813457489,0.01963178813457489,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988313.8354568,20,44800,0.018684644252061844,0.018684644252061844,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988373.6304557,20,44850,0.0168203916400671,0.0168203916400671,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988433.4438221,20,44900,0.015564250759780407,0.015564250759780407,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988493.2428732,20,44950,0.016144968569278717,0.016144968569278717,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988553.0336158,20,45000,0.019207309931516647,0.019207309931516647,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988613.5762212,20,45050,0.018810749053955078,0.018810749053955078,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988673.3842447,20,45100,0.017654674127697945,0.017654674127697945,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988733.1983306,20,45150,0.021406641229987144,0.021406641229987144,0.0,0.0,0.00019981033287370443,11.11327075958252
1783988795.7131872,21,45200,0.0150693878531456,0.0150693878531456,0.0,0.0,0.00019972691733857883,11.11327075958252
1783988855.5017388,21,45250,0.011005054228007793,0.011005054228007793,0.0,0.0,0.00019972691733857883,11.11327075958252
1783988915.324698,21,45300,0.0208660326898098,0.0208660326898098,0.0,0.0,0.00019972691733857883,11.11327075958252
1783988975.1288273,21,45350,0.027140021324157715,0.027140021324157715,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989034.944136,21,45400,0.018089551478624344,0.018089551478624344,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989094.7715201,21,45450,0.017617827281355858,0.017617827281355858,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989154.6002512,21,45500,0.020498206838965416,0.020498206838965416,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989214.4238648,21,45550,0.016981516033411026,0.016981516033411026,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989274.239188,21,45600,0.026048529893159866,0.026048529893159866,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989334.0593557,21,45650,0.01885848119854927,0.01885848119854927,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989394.1747007,21,45700,0.015385124832391739,0.015385124832391739,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989453.9850917,21,45750,0.01679069548845291,0.01679069548845291,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989513.8011212,21,45800,0.018366623669862747,0.018366623669862747,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989573.6116278,21,45850,0.021360142156481743,0.021360142156481743,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989633.411632,21,45900,0.01738414727151394,0.01738414727151394,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989693.2193096,21,45950,0.020260974764823914,0.020260974764823914,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989753.0262842,21,46000,0.01854773610830307,0.01854773610830307,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989813.147698,21,46050,0.014782963320612907,0.014782963320612907,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989872.9385753,21,46100,0.019993996247649193,0.019993996247649193,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989932.7178967,21,46150,0.019647125154733658,0.019647125154733658,0.0,0.0,0.00019972691733857883,11.11327075958252
1783989992.5048509,21,46200,0.01875525340437889,0.01875525340437889,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990052.2766874,21,46250,0.01964038982987404,0.01964038982987404,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990112.055951,21,46300,0.017542218789458275,0.017542218789458275,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990171.8319452,21,46350,0.021121403202414513,0.021121403202414513,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990231.149621,21,46400,0.0209556445479393,0.0209556445479393,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990290.8894422,21,46450,0.020173801109194756,0.020173801109194756,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990350.6553326,21,46500,0.02041352540254593,0.02041352540254593,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990410.572905,21,46550,0.015417500399053097,0.015417500399053097,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990470.1956916,21,46600,0.021680116653442383,0.021680116653442383,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990529.9466338,21,46650,0.023573732003569603,0.023573732003569603,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990589.8807156,21,46700,0.016627278178930283,0.016627278178930283,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990649.5180416,21,46750,0.013151491992175579,0.013151491992175579,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990709.2137911,21,46800,0.0189905297011137,0.0189905297011137,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990768.9440207,21,46850,0.017824145033955574,0.017824145033955574,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990828.8027828,21,46900,0.01914789527654648,0.01914789527654648,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990888.6213632,21,46950,0.02097862958908081,0.02097862958908081,0.0,0.0,0.00019972691733857883,11.11327075958252
1783990948.5256062,21,47000,0.021456588059663773,0.021456588059663773,0.0,0.0,0.00019972691733857883,11.11327075958252
1783991008.9141235,21,47050,0.019974634051322937,0.019974634051322937,0.0,0.0,0.00019972691733857883,11.11327075958252
1783991068.4653442,21,47100,0.017190009355545044,0.017190009355545044,0.0,0.0,0.00019972691733857883,11.11327075958252
1783991128.2798004,21,47150,0.022123729810118675,0.022123729810118675,0.0,0.0,0.00019972691733857883,11.11327075958252
1783991188.1392467,21,47200,0.015509610995650291,0.015509610995650291,0.0,0.0,0.00019972691733857883,11.11327075958252
1783991247.96289,21,47250,0.01804487220942974,0.01804487220942974,0.0,0.0,0.00019972691733857883,11.11327075958252
1783991307.8211334,21,47300,0.01829439401626587,0.01829439401626587,0.0,0.0,0.00019972691733857883,11.11327075958252
1783991370.0443976,22,47350,0.017698336392641068,0.017698336392641068,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991429.895812,22,47400,0.01881708763539791,0.01881708763539791,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991489.8100665,22,47450,0.019762510433793068,0.019762510433793068,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991549.732822,22,47500,0.017146345227956772,0.017146345227956772,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991609.6675308,22,47550,0.02066250517964363,0.02066250517964363,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991669.617238,22,47600,0.015328958630561829,0.015328958630561829,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991729.5187201,22,47650,0.017583448439836502,0.017583448439836502,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991789.8876677,22,47700,0.016263432800769806,0.016263432800769806,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991849.745974,22,47750,0.02437513880431652,0.02437513880431652,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991909.6307952,22,47800,0.01536016445606947,0.01536016445606947,0.0,0.0,0.00019962836527484296,11.11327075958252
1783991969.5026135,22,47850,0.01792198419570923,0.01792198419570923,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992029.3569171,22,47900,0.016261667013168335,0.016261667013168335,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992088.9137897,22,47950,0.02224886044859886,0.02224886044859886,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992148.674222,22,48000,0.022222768515348434,0.022222768515348434,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992208.8517373,22,48050,0.016001537442207336,0.016001537442207336,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992268.67809,22,48100,0.016449451446533203,0.016449451446533203,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992328.6367326,22,48150,0.020595721900463104,0.020595721900463104,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992388.4153452,22,48200,0.02098461613059044,0.02098461613059044,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992448.3283377,22,48250,0.017620785161852837,0.017620785161852837,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992508.1705818,22,48300,0.01784355938434601,0.01784355938434601,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992568.0242236,22,48350,0.017190687358379364,0.017190687358379364,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992628.0489902,22,48400,0.01655701734125614,0.01655701734125614,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992687.900956,22,48450,0.0142530407756567,0.0142530407756567,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992747.7230332,22,48500,0.01604466699063778,0.01604466699063778,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992807.5505342,22,48550,0.01976303569972515,0.01976303569972515,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992867.4637804,22,48600,0.016747666522860527,0.016747666522860527,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992927.4161253,22,48650,0.02279181033372879,0.02279181033372879,0.0,0.0,0.00019962836527484296,11.11327075958252
1783992987.3310354,22,48700,0.02085341140627861,0.02085341140627861,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993047.2017787,22,48750,0.016993410885334015,0.016993410885334015,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993107.0738356,22,48800,0.020383428782224655,0.020383428782224655,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993166.939374,22,48850,0.019834499806165695,0.019834499806165695,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993226.811762,22,48900,0.02268153801560402,0.02268153801560402,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993286.5800297,22,48950,0.018322627991437912,0.018322627991437912,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993346.3712454,22,49000,0.015910938382148743,0.015910938382148743,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993406.6710203,22,49050,0.02051493152976036,0.02051493152976036,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993466.4827545,22,49100,0.02273785136640072,0.02273785136640072,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993526.3628163,22,49150,0.018062204122543335,0.018062204122543335,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993586.2170675,22,49200,0.018725551664829254,0.018725551664829254,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993646.0661092,22,49250,0.01528928428888321,0.01528928428888321,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993705.8834567,22,49300,0.02299053594470024,0.02299053594470024,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993765.7382345,22,49350,0.02381378412246704,0.02381378412246704,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993825.6458,22,49400,0.01744515635073185,0.01744515635073185,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993885.504682,22,49450,0.017092056572437286,0.017092056572437286,0.0,0.0,0.00019962836527484296,11.11327075958252
1783993947.5503926,23,49500,0.01649545505642891,0.01649545505642891,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994007.3986702,23,49550,0.018813427537679672,0.018813427537679672,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994067.04508,23,49600,0.018297087401151657,0.018297087401151657,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994126.8328032,23,49650,0.01850288175046444,0.01850288175046444,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994186.758767,23,49700,0.013624775223433971,0.013624775223433971,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994246.8312693,23,49750,0.016941320151090622,0.016941320151090622,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994306.6089578,23,49800,0.019897624850273132,0.019897624850273132,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994366.4230936,23,49850,0.01589403674006462,0.01589403674006462,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994426.3417058,23,49900,0.01302400603890419,0.01302400603890419,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994486.2167726,23,49950,0.02068328857421875,0.02068328857421875,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994546.0541446,23,50000,0.019858701154589653,0.019858701154589653,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994606.252154,23,50050,0.015116017311811447,0.015116017311811447,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994666.0946,23,50100,0.02410934865474701,0.02410934865474701,0.0,0.0,0.00019951469164070646,11.11327075958252
1783994725.915784,23,50150,0.013910114765167236,0.013910114765167236,0.0,0.0,0.00019951469164070646,11.11327075958252
